id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,1000,1000,1000, 36 months,23.4,38.92,E,E1,HR Director ,3 years,RENT,60000,Source Verified,Dec-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,435xx,OH,20.78,0,Sep-2007,0,59.0,,4,0,13326,72.8,38,f,0.0,0.0,1022.649016,1022.65,1000.0,22.65,0.0,0.0,0.0,Feb-2019,1024.6,,Feb-2019,0,59.0,1,Individual,,,,0,0,167564,1,2,1,2,0.0,154238,97.0,0,0,7688,85,18300,0,3,1,2,41891,4974.0,72.8,0,0,135.0,131,61,0,0,62.0,,0.0,,1,2,2,2,7,28,2,10,2,4,0.0,0,0,1,97.3,50.0,0,0,156105,167564,18300,137805,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000, 36 months,14.47,172.04,C,C2,Technician,5 years,MORTGAGE,30000,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,132xx,NY,24.11,1,Nov-2013,1,22.0,,9,0,7598,37.8,12,w,4775.16,4775.16,338.05,338.05,224.84,113.21,0.0,0.0,0.0,Feb-2019,172.04,Mar-2019,Feb-2019,0,,1,Individual,,,,0,82,117170,1,1,0,0,26.0,16528,72.0,1,2,3091,56,20100,0,1,3,3,13019,6535.0,47.7,0,0,57.0,61,6,6,1,6.0,,3.0,22.0,0,3,5,3,3,3,7,8,5,9,0.0,0,0,2,91.7,66.7,0,0,136958,24126,12500,22858,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,19375,19375,19375, 36 months,13.56,658.06,C,C1,banquet server,5 years,MORTGAGE,75000,Not Verified,Dec-2018,Current,n,,,major_purchase,Major purchase,333xx,FL,19.66,0,Aug-2012,0,,,14,0,12744,29.1,18,w,18491.79,18491.79,1294.23,1294.23,883.21,411.02,0.0,0.0,0.0,Feb-2019,658.06,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,397433,3,2,0,1,23.0,27897,63.0,2,3,5913,46,43800,1,1,1,5,28388,24894.0,32.9,0,0,76.0,73,5,5,1,5.0,,9.0,,0,4,5,7,7,5,11,12,5,14,0.0,0,0,3,100.0,14.3,0,0,448034,40641,37100,44234,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 36 months,10.72,489.1,B,B2,Registered Nurse,2 years,MORTGAGE,62000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,273xx,NC,12.81,0,Feb-2008,0,,,7,0,4573,49.2,8,w,14286.63,14286.63,964.8,964.8,713.37,251.43,0.0,0.0,0.0,Feb-2019,489.1,Mar-2019,Feb-2019,0,,1,Individual,,,,0,150,27671,0,2,1,2,8.0,23098,90.0,0,2,2475,79,9300,1,0,1,4,3953,1804.0,71.4,0,0,130.0,48,23,8,0,27.0,,8.0,,0,2,3,2,2,3,5,5,3,7,0.0,0,0,1,100.0,0.0,0,0,35026,27671,6300,25726,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14400,14400,14400, 36 months,16.14,507.26,C,C4,Personalized Living Manager,< 1 year,RENT,70000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,605xx,IL,21.04,0,May-2004,1,40.0,,11,0,17884,48.6,36,w,13768.62,13768.62,995.15,995.15,631.38,363.77,0.0,0.0,0.0,Feb-2019,507.26,Mar-2019,Feb-2019,0,40.0,1,Individual,,,,0,0,84292,0,3,1,2,11.0,66408,68.0,4,6,6884,56,36800,1,0,5,8,7663,18167.0,48.5,0,0,175.0,38,10,10,0,10.0,,1.0,,19,5,7,6,8,25,8,10,7,11,0.0,0,0,5,45.7,16.7,0,0,102039,84292,35300,65239,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,22500,22500,22500, 60 months,15.02,535.51,C,C3,Facilities Maintenance Assistant,1 year,MORTGAGE,85000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,950xx,CA,21.4,0,Aug-1996,1,48.0,113.0,31,1,37908,51.8,41,w,21989.05,21989.05,1042.86,1042.86,510.95,531.91,0.0,0.0,0.0,Feb-2019,535.51,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,74757,1,3,1,2,11.0,36849,66.0,3,7,13074,58,73200,0,1,3,9,2492,19751.0,63.2,0,0,183.0,268,2,2,0,2.0,48.0,3.0,48.0,0,16,23,17,17,10,28,31,23,31,0.0,0,0,4,97.6,37.5,1,0,128849,74757,53600,55649,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 60 months,8.19,305.52,A,A4,Finance Coordinator,2 years,RENT,63000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,114xx,NY,21.86,0,Feb-1989,0,,,11,0,11695,51.1,20,f,14592.32,14592.32,600.8,600.8,407.68,193.12,0.0,0.0,0.0,Feb-2019,305.52,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,51091,0,2,0,1,20.0,33433,71.0,0,0,4333,67,22900,0,0,0,1,4645,4559.0,65.5,0,0,162.0,358,25,20,0,39.0,,,,0,3,6,3,4,6,8,13,6,11,0.0,0,0,0,100.0,66.7,0,0,76508,51091,13200,47000,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,20000,20000,20000, 36 months,8.19,628.49,A,A4,Chef,7 years,RENT,55000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,169xx,PA,30.07,0,Aug-1999,0,,,9,0,21137,63.1,20,w,19012.66,19012.66,1243.33,1243.33,987.34,255.99,0.0,0.0,0.0,Feb-2019,628.49,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,78371,1,6,1,1,4.0,57234,75.0,0,0,21137,72,33500,0,1,3,1,9796,12363.0,63.1,0,0,232.0,199,44,4,0,44.0,,4.0,,0,1,1,2,3,12,3,8,1,9,0.0,0,0,1,100.0,0.0,0,0,109487,78371,33500,75987,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 36 months,8.19,471.37,A,A4,,< 1 year,OWN,175000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,913xx,CA,16.08,1,Oct-2000,1,23.0,108.0,14,1,18142,77.5,22,w,14259.49,14259.49,932.5,932.5,740.51,191.99,0.0,0.0,0.0,Feb-2019,471.37,Mar-2019,Feb-2019,0,,1,Individual,,,,0,396,66422,0,2,2,2,9.0,48280,81.0,1,1,4314,80,23400,0,1,1,3,4744,5247.0,76.7,0,0,188.0,218,11,9,0,11.0,,0.0,,0,11,12,11,13,8,12,14,12,14,0.0,0,0,3,90.9,72.7,1,0,82918,66422,22500,59518,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,10000,10000,10000, 60 months,22.35,278.19,D,D5,SSG,6 years,RENT,51000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,238xx,VA,29.76,1,Jun-2012,0,22.0,,11,0,18077,44.2,21,w,9908.05,9908.05,352.7,352.7,91.95,260.75,0.0,0.0,0.0,Feb-2019,371.32,Mar-2019,Feb-2019,0,22.0,1,Individual,,,,0,0,65824,0,1,0,2,15.0,47747,,4,7,2574,44,40900,0,3,1,9,6582,7102.0,32.4,0,0,66.0,78,7,7,0,12.0,38.0,8.0,34.0,2,3,7,4,5,7,10,14,7,11,0.0,0,1,4,88.9,0.0,0,0,96169,65824,10500,55269,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 36 months,7.56,467.01,A,A3,Cabinet maker,10+ years,MORTGAGE,200000,Not Verified,Dec-2018,Fully Paid,n,,,house,Home buying,836xx,ID,2.62,0,Feb-2006,0,68.0,,7,0,19386,39.2,45,w,0.0,0.0,15063.0,15063.0,15000.0,63.0,0.0,0.0,0.0,Jan-2019,15072.45,,Jan-2019,0,68.0,1,Individual,,,,0,0,175731,2,0,1,1,12.0,0,,2,2,10054,39,49500,1,16,3,3,25104,23085.0,43.7,0,0,152.0,154,0,0,3,2.0,,11.0,,1,3,5,3,10,21,6,21,5,7,0.0,0,0,3,97.8,0.0,0,0,241487,19386,41000,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9600,9600,9600, 36 months,8.81,304.43,A,A5,Manager,10+ years,MORTGAGE,95000,Not Verified,Dec-2018,Current,n,,,home_improvement,Home improvement,115xx,NY,15.23,0,Aug-1972,0,63.0,,10,0,13915,56.8,31,w,9130.38,9130.38,601.81,601.81,469.62,132.19,0.0,0.0,0.0,Feb-2019,304.43,Mar-2019,Feb-2019,0,,1,Joint App,155000.0,10.47,Not Verified,0,0,299281,1,4,0,1,20.0,33533,67.0,2,2,3909,64,24500,1,0,1,3,29928,6560.0,61.0,0,0,224.0,556,4,4,3,4.0,68.0,6.0,68.0,0,3,4,4,7,15,5,13,4,10,0.0,0,0,2,90.3,75.0,0,0,362396,47448,16800,49944,19298.0,Aug-1972,0.0,3.0,6.0,72.4,0.0,13.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,10.72,326.07,B,B2,Adult Beverage Licensing Specialist,1 year,MORTGAGE,88340,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,801xx,CO,11.29,0,Aug-2003,0,32.0,,8,0,5866,75.2,15,w,9524.41,9524.41,643.21,643.21,475.59,167.62,0.0,0.0,0.0,Feb-2019,326.07,Mar-2019,Feb-2019,0,32.0,1,Individual,,,,0,0,263753,0,4,1,1,9.0,27814,88.0,1,1,3754,86,7800,3,1,8,3,32969,1934.0,75.2,0,0,184.0,110,10,9,1,10.0,32.0,9.0,32.0,1,3,3,3,5,9,3,5,3,8,0.0,0,0,2,86.7,33.3,0,0,274246,33680,7800,31501,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000, 36 months,12.98,404.22,B,B5,Deputy,< 1 year,RENT,50000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,978xx,OR,22.85,0,Nov-2011,0,48.0,,12,0,6055,31.2,18,f,11725.57,11725.57,399.9,399.9,274.43,125.47,0.0,0.0,0.0,Feb-2019,412.88,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,208498,1,3,1,2,4.0,26428,73.0,1,2,0,58,19400,1,3,0,5,20850,3000.0,0.0,0,0,68.0,85,8,4,1,8.0,,19.0,,0,0,3,1,1,5,8,12,3,12,0.0,0,0,2,94.4,0.0,0,0,235703,32483,3000,36303,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000, 60 months,16.91,496.09,C,C5,School Director,4 years,RENT,92000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,708xx,LA,25.65,0,Sep-1997,0,24.0,,16,0,20792,50.8,38,w,19568.47,19568.47,964.0,964.0,431.53,532.47,0.0,0.0,0.0,Feb-2019,496.09,Mar-2019,Feb-2019,0,24.0,1,Individual,,,,0,0,83386,0,8,0,1,14.0,62594,48.0,0,0,11274,49,40900,1,0,0,1,5212,12998.0,61.2,0,0,255.0,243,51,14,3,51.0,,14.0,24.0,1,4,5,6,6,20,8,15,5,16,0.0,0,0,0,92.1,50.0,0,0,129373,83386,33500,88473,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,24000,24000,24000, 36 months,8.19,754.18,A,A4,Account Manager,6 years,MORTGAGE,338000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,755xx,TX,10.41,0,Oct-2005,0,,,18,0,26587,43.9,31,w,23409.62,23409.62,819.7,819.7,590.38,229.32,0.0,0.0,0.0,Feb-2019,836.08,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,366025,0,3,1,4,11.0,88309,56.0,0,2,7000,47,60500,1,0,0,6,21531,14260.0,62.4,0,0,89.0,158,14,11,1,14.0,,16.0,,0,7,8,9,9,9,14,21,8,18,0.0,0,0,1,100.0,44.4,0,0,445462,114896,37900,116777,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9000,9000,9000, 36 months,10.72,293.46,B,B2,,,RENT,25400,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,672xx,KS,28.17,0,Sep-1991,1,33.0,,7,0,9209,69.2,9,w,8571.98,8571.98,578.88,578.88,428.02,150.86,0.0,0.0,0.0,Feb-2019,293.46,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,14603,0,1,0,0,42.0,5394,42.0,0,2,4598,56,13300,0,1,4,2,2086,579.0,89.8,0,0,158.0,327,17,17,0,17.0,,1.0,,0,2,6,2,2,3,6,6,6,7,0.0,0,0,0,88.9,50.0,0,0,26244,14603,5700,12944,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,10000,10000,10000, 36 months,8.19,314.25,A,A4,Mechanic ,10+ years,MORTGAGE,60000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,993xx,WA,16.82,0,Feb-2015,0,,,6,0,4938,44.9,7,w,9754.0,9754.0,309.71,309.71,246.0,63.7,0.0,0.0,0.0,Feb-2019,316.53,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,177041,0,2,0,0,35.0,11498,41.0,1,2,2223,42,11000,0,3,0,3,29507,3651.0,51.3,0,0,36.0,46,11,11,1,16.0,,20.0,,0,2,3,2,2,3,3,3,3,6,0.0,0,0,1,100.0,50.0,0,0,203299,16436,7500,28324,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000, 36 months,6.46,367.57,A,A1,Social Studies Teacher,6 years,RENT,38000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,088xx,NJ,31.11,0,Sep-2005,0,,,20,0,4394,15.2,37,w,11392.43,11392.43,728.68,728.68,607.57,121.11,0.0,0.0,0.0,Feb-2019,367.57,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,40761,1,13,0,0,31.0,36367,53.0,1,2,3016,42,28900,0,0,0,2,2038,12133.0,25.6,0,0,159.0,149,6,6,0,6.0,,,,0,3,4,3,5,27,7,10,4,20,0.0,0,0,1,100.0,33.3,0,0,97074,40761,16300,68174,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 60 months,11.8,221.44,B,B4,Insurance coordinator,9 years,RENT,40000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,190xx,PA,26.16,0,May-2007,0,,,11,0,3930,9.4,21,w,9752.58,9752.58,433.05,433.05,247.42,185.63,0.0,0.0,0.0,Feb-2019,221.44,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,26717,1,3,0,2,15.0,22787,57.0,2,2,3554,33,41600,1,0,0,4,2429,26270.0,13.0,0,0,125.0,139,6,6,0,6.0,,15.0,,0,2,2,4,6,7,8,14,2,11,0.0,0,0,2,100.0,25.0,0,0,81330,26717,30200,39730,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,28000,28000,28000, 60 months,8.81,578.66,A,A5,Information and Solutions Analyst,10+ years,MORTGAGE,103939,Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,549xx,WI,17.88,1,Oct-1996,3,8.0,,15,0,23341,34.2,37,w,27251.07,27251.07,1136.76,1136.76,748.93,387.83,0.0,0.0,0.0,Feb-2019,578.66,Mar-2019,Feb-2019,0,8.0,1,Individual,,,,0,0,214231,1,3,2,4,8.0,46062,76.0,0,1,9156,54,68300,3,8,9,6,15302,17950.0,55.1,0,0,115.0,266,22,4,4,25.0,,0.0,,1,3,6,4,7,10,10,22,6,15,0.0,0,1,3,97.2,25.0,0,0,273827,69548,40000,60382,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,7000,7000,7000, 36 months,7.02,216.21,A,A2,Production Associate,7 years,MORTGAGE,38979,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,488xx,MI,22.81,0,Aug-2008,1,,,18,0,2961,7.2,31,w,6648.45,6648.45,428.32,428.32,351.55,76.77,0.0,0.0,0.0,Feb-2019,216.21,Mar-2019,Feb-2019,0,,1,Individual,,,,0,1247,111390,2,9,1,1,5.0,47353,91.0,3,3,680,54,41400,0,2,1,4,6188,24767.0,5.8,0,0,124.0,85,3,3,2,3.0,,5.0,,0,4,6,5,5,19,8,10,6,18,0.0,0,0,4,100.0,0.0,0,0,157495,50314,26300,52095,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,40000,40000,40000, 60 months,10.72,864.13,B,B2,Practice Manager,6 years,MORTGAGE,65000,Not Verified,Dec-2018,Current,n,,,small_business,Business,633xx,MO,14.4,0,Sep-2008,1,,,9,0,2176,5.2,16,w,38981.88,38981.88,1692.53,1692.53,1018.12,674.41,0.0,0.0,0.0,Feb-2019,864.13,Mar-2019,Feb-2019,0,,1,Joint App,120000.0,16.0,Not Verified,0,0,251986,1,4,0,1,17.0,32696,62.0,1,1,2176,37,41800,1,2,2,3,31498,27824.0,7.3,0,0,123.0,123,2,2,2,2.0,,2.0,,0,1,1,1,1,9,4,5,1,9,0.0,0,0,2,100.0,0.0,0,0,313576,34872,30000,52876,11835.0,Jul-2008,0.0,1.0,11.0,4.5,6.0,8.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000, 36 months,7.02,494.18,A,A2,,,OWN,75000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,121xx,NY,31.55,0,Jul-1991,1,,,16,0,24735,45.8,23,w,15196.5,15196.5,979.0,979.0,803.5,175.5,0.0,0.0,0.0,Feb-2019,494.18,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,82763,0,4,1,1,8.0,58028,74.0,0,0,15205,62,54000,2,0,3,1,5173,8230.0,71.0,0,0,183.0,329,45,8,0,52.0,,0.0,,0,2,8,3,3,9,12,14,8,16,0.0,0,0,1,100.0,66.7,0,0,132951,82763,28400,78951,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,12000,12000,12000, 36 months,16.91,427.3,C,C5,Front End UI Software Developer,4 years,RENT,90000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,917xx,CA,10.79,1,Oct-1992,0,5.0,,11,0,6947,31.9,24,w,11479.96,11479.96,837.69,837.69,520.04,317.65,0.0,0.0,0.0,Feb-2019,427.3,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,32052,0,1,0,1,21.0,25105,78.0,0,0,1993,58,21800,0,0,0,2,3205,391.0,92.6,0,0,99.0,314,34,21,0,43.0,5.0,,5.0,0,4,6,5,12,2,9,20,6,11,0.0,0,0,0,87.5,75.0,0,0,55255,32052,5300,32292,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,7.56,311.34,A,A3,Nurse,4 years,MORTGAGE,77600,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,891xx,NV,20.49,0,Apr-1994,2,,,7,0,9073,16.4,16,w,9501.76,9501.76,616.38,616.38,498.24,118.14,0.0,0.0,0.0,Feb-2019,311.34,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,96130,1,2,0,1,18.0,87057,,1,2,3493,16,55300,0,0,2,3,13733,42485.0,15.9,0,0,220.0,296,0,0,0,0.0,,0.0,,0,3,4,4,5,7,5,9,4,7,0.0,0,0,1,100.0,0.0,0,0,149598,96130,50500,94298,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,13000,13000,13000, 60 months,10.72,280.84,B,B2,,,MORTGAGE,0,Not Verified,Dec-2018,Current,n,,,major_purchase,Major purchase,864xx,AZ,,0,Feb-1985,0,,,22,0,32720,26.0,47,w,12835.28,12835.28,273.11,273.11,164.72,108.39,0.0,0.0,0.0,Feb-2019,284.72,Mar-2019,Feb-2019,0,,1,Joint App,130000.0,33.06,Not Verified,0,0,458348,1,4,2,4,2.0,95369,90.0,1,2,7925,41,126000,1,0,2,7,21826,88980.0,26.9,0,0,176.0,406,12,2,4,12.0,,12.0,,0,8,8,14,16,14,17,29,8,22,0.0,0,0,3,100.0,14.3,0,0,578219,128089,121700,114969,127976.0,Feb-1985,1.0,4.0,24.0,28.9,4.0,27.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,40000,40000,40000, 36 months,8.19,1256.97,A,A4,Truck driver ,< 1 year,MORTGAGE,65000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,431xx,OH,23.52,0,Jun-2000,0,,,17,0,24081,37.9,23,w,38025.34,38025.34,2486.64,2486.64,1974.66,511.98,0.0,0.0,0.0,Feb-2019,1256.97,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,92819,0,2,1,1,7.0,18833,64.0,0,1,6391,46,63600,2,0,5,2,5460,32519.0,42.5,0,0,178.0,222,13,7,1,13.0,,7.0,,0,7,7,11,12,4,14,18,7,17,0.0,0,0,1,100.0,27.3,0,0,162528,42914,56600,29377,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,15000,15000,15000, 60 months,13.56,345.62,C,C1,Lead Technician /Highly Skilled ,2 years,MORTGAGE,70000,Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,448xx,OH,6.14,0,May-2001,0,69.0,,6,0,12924,40.1,17,w,14645.77,14645.77,674.29,674.29,354.23,320.06,0.0,0.0,0.0,Feb-2019,345.62,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,96863,1,0,1,2,11.0,0,,0,1,6725,40,32200,2,0,2,4,16144,18864.0,30.1,0,0,69.0,151,21,4,3,21.0,,6.0,,0,3,4,3,3,7,4,7,4,6,0.0,0,0,2,94.1,0.0,0,0,130500,12924,27000,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000, 60 months,15.02,595.02,C,C3,US Navy Chief Petty Officer,10+ years,MORTGAGE,85000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,983xx,WA,14.32,0,Dec-1989,0,53.0,,6,0,19346,79.3,16,w,24118.17,24118.17,1312.46,1312.46,881.83,430.63,0.0,0.0,0.0,Feb-2019,747.75,Mar-2019,Feb-2019,0,61.0,1,Individual,,,,0,64,377910,0,2,1,1,10.0,24355,64.0,0,0,18786,70,24400,0,2,0,3,62985,5054.0,79.3,0,0,125.0,348,37,10,3,178.0,,13.0,,2,3,3,3,3,6,3,7,3,6,0.0,0,0,2,86.7,33.3,0,0,403453,43701,24400,38245,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11000,11000,11000, 60 months,8.19,224.05,A,A4,Detective,5 years,RENT,60000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,701xx,LA,15.96,0,Jul-2008,1,45.0,,19,0,9593,50.0,25,w,10751.0,10751.0,319.02,319.02,249.0,70.02,0.0,0.0,0.0,Feb-2019,226.53,Mar-2019,Feb-2019,0,73.0,1,Individual,,,,0,0,53932,0,13,0,1,14.0,44339,95.0,1,1,7475,82,19200,0,0,1,2,2839,8607.0,52.7,0,0,125.0,124,11,11,0,11.0,,4.0,,1,3,3,5,5,18,6,6,3,19,0.0,0,0,1,92.0,20.0,0,0,65683,53932,18200,46483,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,12000,12000,12000, 36 months,15.02,416.11,C,C3,Executive Chef ,< 1 year,RENT,65000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,276xx,NC,33.93,0,Nov-2006,0,67.0,,14,0,27944,53.5,23,w,11464.85,11464.85,817.2,817.2,535.15,282.05,0.0,0.0,0.0,Feb-2019,416.11,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,51111,0,3,0,2,13.0,23072,68.0,0,0,7844,59,52200,1,0,0,3,3651,24256.0,53.5,0,0,93.0,145,39,13,0,39.0,67.0,13.0,67.0,0,8,8,10,13,5,10,15,8,14,0.0,0,0,0,95.7,30.0,0,0,86896,51111,52200,34000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 36 months,6.46,459.47,A,A1,IT Director,8 years,MORTGAGE,148000,Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,840xx,UT,14.92,0,Sep-2012,0,,,14,0,12281,36.0,21,w,14240.52,14240.52,910.86,910.86,759.48,151.38,0.0,0.0,0.0,Feb-2019,459.47,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,461303,3,3,2,4,3.0,97863,84.0,3,4,3194,58,34100,2,1,7,10,32950,9726.0,41.8,0,0,75.0,59,6,3,4,6.0,,6.0,,0,5,6,8,8,7,10,10,6,14,0.0,0,0,6,100.0,25.0,0,0,491947,110144,16700,104978,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
